gnid,net_name,net_type,center_longitude,center_latitude,point_total,point_code,point_name,point_longitude,point_latitude,address,point_page_no
GC2000000008,鄂尔多斯及其周缘,区域网,34.1860,108.1256,177,D325,织女泉,112.3951**,39.3825**,下喇叭乡织女泉村,8
GC2000000008,鄂尔多斯及其周缘,区域网,34.1860,108.1256,177,D326,梨井,112.3312**,38.5150**,大牛店镇梨井村,8
GC2000000008,鄂尔多斯及其周缘,区域网,34.1860,108.1256,177,D327,杨胡,112.3256**,38.3478**,奇村镇杨胡村,8
GC2000000008,鄂尔多斯及其周缘,区域网,34.1860,108.1256,177,D328,井沟,112.2786**,38.1178**,泥屯镇井沟村,8
GC2000000008,鄂尔多斯及其周缘,区域网,34.1860,108.1256,177,D329,东岭,112.1087**,37.5001**,古交市桃园街道李家社村东岭,8
GC2000000008,鄂尔多斯及其周缘,区域网,34.1860,108.1256,177,D330,寨则,111.4055**,37.3987**,会立乡寨则村,8
GC2000000008,鄂尔多斯及其周缘,区域网,34.1860,108.1256,177,D331,金庄,111.4400**,37.2384**,峪道河镇金庄村,8
GC2000000008,鄂尔多斯及其周缘,区域网,34.1860,108.1256,177,D332,西交子,111.2171**,37.0452**,桃红坡镇西交子村,8
GC2000000008,鄂尔多斯及其周缘,区域网,34.1860,108.1256,177,D333,黑池,110.1251**,35.0511**,黑池镇申庄村,8
GC2000000008,鄂尔多斯及其周缘,区域网,34.1860,108.1256,177,D334,灵口,110.2916**,34.0164**,灵口镇五龙村,8
GC2000000008,鄂尔多斯及其周缘,区域网,34.1860,108.1256,177,D335,李家山,110.4815**,34.2906**,焦村镇上李家山村,8
GC2000000008,鄂尔多斯及其周缘,区域网,34.1860,108.1256,177,D336,北景,110.4317**,35.1335**,北景乡,8
GC2000000008,鄂尔多斯及其周缘,区域网,34.1860,108.1256,177,D337,修善,110.5951**,35.2928**,太阳乡修善村,8
GC2000000008,鄂尔多斯及其周缘,区域网,34.1860,108.1256,177,D338,西村,111.0244**,35.5327**,关王庙乡西村,8
GC2000000008,鄂尔多斯及其周缘,区域网,34.1860,108.1256,177,D339,胡张,111.1400**,35.1597**,胡张乡,9
GC2000000008,鄂尔多斯及其周缘,区域网,34.1860,108.1256,177,D340,太山坡,111.2406**,36.1039**,土门镇太山坡村,9
GC2000000008,鄂尔多斯及其周缘,区域网,34.1860,108.1256,177,D341,大陈,111.2431**,35.5574**,南辛店乡大陈村,9
GC2000000008,鄂尔多斯及其周缘,区域网,34.1860,108.1256,177,D342,水头,111.1172**,36.5338**,水头镇碾子沟村,9
GC2000000008,鄂尔多斯及其周缘,区域网,34.1860,108.1256,177,D343,刘家垣,111.3126**,36.2442**,刘家垣镇楼村,9
GC2000000008,鄂尔多斯及其周缘,区域网,34.1860,108.1256,177,D344,东段,111.3703**,36.0580**,段店乡东段村,9
GC2000000008,鄂尔多斯及其周缘,区域网,34.1860,108.1256,177,D345,苇沟,111.4076**,35.4615**,唐兴镇苇沟村,9
GC2000000008,鄂尔多斯及其周缘,区域网,34.1860,108.1256,177,D346,坻坞,111.5044**,34.4981**,仁村乡南坻坞北缸沟村,9
GC2000000008,鄂尔多斯及其周缘,区域网,34.1860,108.1256,177,D347,霍州,111.4309**,36.3343**,南环办事处龙口村,9
GC2000000008,鄂尔多斯及其周缘,区域网,34.1860,108.1256,177,D348,上阳,111.4224**,36.0334**,大阳镇上阳村,9
GC2000000008,鄂尔多斯及其周缘,区域网,34.1860,108.1256,177,D349,山交,112.0314**,35.5468**,寨圪塔乡山交村,9
GC2000000008,鄂尔多斯及其周缘,区域网,34.1860,108.1256,177,D350,寄谷庄,112.0626**,37.2077**,下曲镇寄谷庄村,9
GC2000000008,鄂尔多斯及其周缘,区域网,34.1860,108.1256,177,D351,神南,112.1355**,37.0099**,卜宜乡神南村,9
GC2000000008,鄂尔多斯及其周缘,区域网,34.1860,108.1256,177,D352,小武,112.2703**,37.2974**,孟封镇小武村,9
GC2000000008,鄂尔多斯及其周缘,区域网,34.1860,108.1256,177,D353,椒沟,112.2708**,33.5130**,王坪镇椒沟村,9
GC2000000008,鄂尔多斯及其周缘,区域网,34.1860,108.1256,177,D354,沙圪堵,108.3602**,40.3703**,独贵塔拉镇沙圪堵淖尔村,10
GC2000000008,鄂尔多斯及其周缘,区域网,34.1860,108.1256,177,D355,哈腾套海,106.2863**,40.3659**,沙金镇哈腾套海,10
GC2000000008,鄂尔多斯及其周缘,区域网,34.1860,108.1256,177,D356,呼和木独,107.1604**,40.3400**,呼和木独镇沙海子村,10
GC2000000008,鄂尔多斯及其周缘,区域网,34.1860,108.1256,177,D357,庆格勒,105.5079**,40.1725**,吉兰泰镇庆格勒,10
GC2000000008,鄂尔多斯及其周缘,区域网,34.1860,108.1256,177,D358,恩格贝,109.1888**,40.2779**,恩格贝镇新圪旦村,10
GC2000000008,鄂尔多斯及其周缘,区域网,34.1860,108.1256,177,D359,马场壕,110.3344**,39.5993**,达拉特旗吉格斯太镇马场壕村,10
GC2000000008,鄂尔多斯及其周缘,区域网,34.1860,108.1256,177,D360,银根,105.0601**,40.5068**,乌力吉苏木银根,10
GC2000000008,鄂尔多斯及其周缘,区域网,34.1860,108.1256,177,D361,燕家堡,112.1332**,39.5123**,威远镇台子村,10
GC2000000008,鄂尔多斯及其周缘,区域网,34.1860,108.1256,177,D362,公卡汉,107.3816**,39.5081**,棋盘井镇公卡汉,10
GC2000000008,鄂尔多斯及其周缘,区域网,34.1860,108.1256,177,D363,大盐丰营,112.5300**,39.3883**,金沙滩镇大盐丰营村,10
GC2000000008,鄂尔多斯及其周缘,区域网,34.1860,108.1256,177,D364,查干陶勒盖,105.4633**,39.2178**,吉兰泰镇瑙干陶力,10
GC2000000008,鄂尔多斯及其周缘,区域网,34.1860,108.1256,177,D365,巴音陶亥,106.5518**,39.0904**,巴音陶亥镇,10
GC2000000008,鄂尔多斯及其周缘,区域网,34.1860,108.1256,177,D366,孤山,110.5415**,39.0443**,孤山镇南关村城内组,10
GC2000000008,鄂尔多斯及其周缘,区域网,34.1860,108.1256,177,D367,西大滩,106.2656**,38.5363**,农牧场一队,10
GC2000000008,鄂尔多斯及其周缘,区域网,34.1860,108.1256,177,D368,通古淖尔,105.2380**,38.4582**,通古淖尔乡,10
GC2000000008,鄂尔多斯及其周缘,区域网,34.1860,108.1256,177,D369,新堡,111.5732**,38.3636**,新堡乡新堡村,11
GC2000000008,鄂尔多斯及其周缘,区域网,34.1860,108.1256,177,D370,乌审旗,108.5044**,38.2955**,苏力定镇塔来乌素上二队,11
GC2000000008,鄂尔多斯及其周缘,区域网,34.1860,108.1256,177,D371,双庙,106.3492**,38.1243**,临河镇张家窑子村,11
GC2000000008,鄂尔多斯及其周缘,区域网,34.1860,108.1256,177,D372,靖边,108.4541**,37.3553**,张家畔镇新伙场村红柳滩,11
GC2000000008,鄂尔多斯及其周缘,区域网,34.1860,108.1256,177,D373,绥德,110.1717**,37.2798**,辛店乡鱼池沟村,11
GC2000000008,鄂尔多斯及其周缘,区域网,34.1860,108.1256,177,D374,罗村,110.5714**,36.5868**,罗村镇罗村,11
GC2000000008,鄂尔多斯及其周缘,区域网,34.1860,108.1256,177,D375,金佛坪,108.1125**,36.4938**,吴起镇金佛坪村,11
GC2000000008,鄂尔多斯及其周缘,区域网,34.1860,108.1256,177,D376,佃坪,111.2213**,36.3816**,佃坪乡高堡底村,11
GC2000000008,鄂尔多斯及其周缘,区域网,34.1860,108.1256,177,D377,双龙,108.5878**,35.3986**,双龙镇石岔砭村,11
GC2000000008,鄂尔多斯及其周缘,区域网,34.1860,108.1256,177,D378,张河,109.1498**,35.2211**,五里镇张河村,11
GC2000000008,鄂尔多斯及其周缘,区域网,34.1860,108.1256,177,D379,东咀,108.2052**,34.4862**,南坊镇东咀村,11
GC2000000008,鄂尔多斯及其周缘,区域网,34.1860,108.1256,177,D380,叱干,108.2732**,34.4199**,叱干镇魏北村,11
GC2000000008,鄂尔多斯及其周缘,区域网,34.1860,108.1256,177,D381,相桥,109.2202**,34.3711**,相桥街道办事处,11
GC2000000008,鄂尔多斯及其周缘,区域网,34.1860,108.1256,177,D382,小应,108.3430**,34.3348**,烽火镇小应村,11
GC2000000008,鄂尔多斯及其周缘,区域网,34.1860,108.1256,177,D383,周陵,108.4192**,34.2330**,周陵镇西大寨村,11
GC2000000008,鄂尔多斯及其周缘,区域网,34.1860,108.1256,177,D384,钓台,108.4321**,34.1888**,钓台镇郭村一组,12
GC2000000008,鄂尔多斯及其周缘,区域网,34.1860,108.1256,177,D385,眉县,107.4040**,34.1593**,第五村乡杨千户寨村,12
GC2000000008,鄂尔多斯及其周缘,区域网,34.1860,108.1256,177,D386,三官庙,109.2509**,34.1297**,三官庙乡面张岭村,12
GC2000000008,鄂尔多斯及其周缘,区域网,34.1860,108.1256,177,DB01,呼勒斯太苏木,107.4574**,41.1728**,内蒙古自治区巴彦淖尔市乌拉特中旗呼勒斯太,12
GC2000000008,鄂尔多斯及其周缘,区域网,34.1860,108.1256,177,DB02,石兰计,107.2933**,41.1589**,内蒙古自治区巴彦淖尔市乌拉特中旗乌加河镇,12
GC2000000008,鄂尔多斯及其周缘,区域网,34.1860,108.1256,177,DB03,庆城,107.4736**,36.0355**,甘肃省庆城县三十里铺镇张家砭村,12
GC2000000008,鄂尔多斯及其周缘,区域网,34.1860,108.1256,177,DB04,石炭井,106.2039**,39.1466**,宁夏回族自治区石嘴山市大武口区石炭井街道,12
GC2000000008,鄂尔多斯及其周缘,区域网,34.1860,108.1256,177,DB05,银川,106.1018**,38.2455**,宁夏回族自治区银川市金凤区良田镇植物园村,12
GC2000000008,鄂尔多斯及其周缘,区域网,34.1860,108.1256,177,DB06,惠安堡,106.4187**,37.2721**,宁夏回族自治区盐池县惠安堡镇薛园村,12
GC2000000008,鄂尔多斯及其周缘,区域网,34.1860,108.1256,177,DB10,寿阳,113.0969**,37.5470**,山西省寿阳县气象局,12
GC2000000008,鄂尔多斯及其周缘,区域网,34.1860,108.1256,177,DN01,青铜峡,105.5594**,37.5567**,宁夏回族自治区青铜峡市大坝镇火车站西北,12
GC2000000008,鄂尔多斯及其周缘,区域网,34.1860,108.1256,177,H004,留坝,106.5541**,33.3732**,陕西省留坝县城关镇,12
GC2000000009,关中盆地,区域网,33.5138,108.4609,0,,,,,,
GC2000000010,国家高精度GPS网青藏测区,区域网,33.5463,97.1679,0,,,,,,
GC2000000011,国家高精度GPS网青海测区,区域网,34.1610,99.1263,0,,,,,,
GC2000000012,河西(C)网,区域网,37.5757,100.5628,0,,,,,,
GC2000000013,红河断裂带,区域网,25.0550,99.0974,0,,,,,,
GC2000000014,华北、中南区域网,区域网,,,103,C001,黄骅,117.2411**,38.2127**,城关镇新立村,1
GC2000000014,华北、中南区域网,区域网,,,103,C002,沧州,116.4596**,38.1811**,河北省沧县纸房头乡东纪洼村,1
GC2000000014,华北、中南区域网,区域网,,,103,C004,安国,115.1794**,38.2540**,河北省安国市光荣院,1
GC2000000014,华北、中南区域网,区域网,,,103,C005,盐山,117.1075**,38.0263**,河北省盐山县盐山镇大韩庄,1
GC2000000014,华北、中南区域网,区域网,,,103,C006,新乐,114.3809**,38.1962**,河北省新乐市综合养殖场,1
GC2000000014,华北、中南区域网,区域网,,,103,C007,献县,116.0562**,38.1412**,河北省献县臧桥乡臧桥村,1
GC2000000014,华北、中南区域网,区域网,,,103,C009,宁津,116.4966**,37.3935**,山东省宁津县宁津镇刘于村,1
GC2000000014,华北、中南区域网,区域网,,,103,C010,景县,116.1785**,37.4109**,河北省景县景州镇东马庄村,1
GC2000000014,华北、中南区域网,区域网,,,103,C011,衡水,115.4039**,37.4158**,河北省衡水市彭杜乡赵杜村,1
GC2000000014,华北、中南区域网,区域网,,,103,C012,宁晋,114.5370**,37.3798**,河北省宁晋县凤凰镇东南汪村西城区中学,1
GC2000000014,华北、中南区域网,区域网,,,103,C013,元氏,114.2315**,37.5291**,河北元氏县姬村乡姬村中学（又名元氏八中）,1
GC2000000014,华北、中南区域网,区域网,,,103,C014,西柏坡,113.5680**,38.2041**,河北平山西柏坡乡东柏坡村,1
GC2000000014,华北、中南区域网,区域网,,,103,C015,平山,114.1047**,38.1222**,河北省平山县里庄乡里庄村66267部队院,1
GC2000000014,华北、中南区域网,区域网,,,103,C016,石家庄,114.2161**,38.0180**,河北省鹿泉市上庄镇,1
GC2000000014,华北、中南区域网,区域网,,,103,C017,阳泉,113.3638**,37.5025**,山西阳泉市义井镇河下村,1
GC2000000014,华北、中南区域网,区域网,,,103,C018,阳信,117.3419**,37.3639**,山东省阳信县河流乡崔家池村,2
GC2000000014,华北、中南区域网,区域网,,,103,C019,陵县,116.3362**,37.1932**,山东省陵县陵城镇杨堤口村,2
GC2000000014,华北、中南区域网,区域网,,,103,C020,夏津,115.5787**,36.5608**,山东省夏津县夏津镇塔坡村,2
GC2000000014,华北、中南区域网,区域网,,,103,C021,清河,115.3725**,37.0389**,河北省清河县职教中心,2
GC2000000014,华北、中南区域网,区域网,,,103,C022,南宫,115.2321**,37.1906**,河北省南宫市职业教育中心,2
GC2000000014,华北、中南区域网,区域网,,,103,C023,隆尧,114.4510**,37.2173**,河北省隆尧县隆尧一中,2
GC2000000014,华北、中南区域网,区域网,,,103,C025,左权,113.2262**,37.0511**,山西省左权县第二中学,2
GC2000000014,华北、中南区域网,区域网,,,103,C026,禹城,116.3615**,36.5694**,山东省禹城市面上县十里望回族乡李庄村,2
GC2000000014,华北、中南区域网,区域网,,,103,C027,东阿,116.1333**,36.2064**,山东省东阿县铜城镇西关村,2
GC2000000014,华北、中南区域网,区域网,,,103,C028,冠县,115.2595**,36.2899**,山东省冠县冠城镇元庄村,2
GC2000000014,华北、中南区域网,区域网,,,103,C029,曲周,114.5798**,36.4651**,河北省曲周县第一中学,2
GC2000000014,华北、中南区域网,区域网,,,103,C030,成安,114.4194**,36.2615**,河北省成安县一中,2
GC2000000014,华北、中南区域网,区域网,,,103,C031,武安,114.1231**,36.4184**,河北省武安市职教中心,2
GC2000000014,华北、中南区域网,区域网,,,103,C032,涉县,113.3891**,36.3495**,河北省涉县城关乡上清凉村,2
GC2000000014,华北、中南区域网,区域网,,,103,C035,梁山,116.0554**,35.4736**,山东省梁山县水泊风景区梁山山头,2
GC2000000014,华北、中南区域网,区域网,,,103,C036,阳谷,115.4785**,36.0805**,山东省阳谷县城关镇北徐村,3
GC2000000014,华北、中南区域网,区域网,,,103,C038,滑县,114.3253**,35.3401**,河南省滑县烈士陵园,3
GC2000000014,华北、中南区域网,区域网,,,103,C040,辉县,113.4666**,35.3039**,河南省辉县市百泉镇南关村,3
GC2000000014,华北、中南区域网,区域网,,,103,C041,林县,113.4765**,36.0049**,河南省林州市合涧镇北山村,3
GC2000000014,华北、中南区域网,区域网,,,103,C042,平顺,113.2625**,36.1285**,山西省长治市平顺县城关村,3
GC2000000014,华北、中南区域网,区域网,,,103,C044,菏泽,115.2512**,35.1578**,山东省菏泽市八一路农业学校,3
GC2000000014,华北、中南区域网,区域网,,,103,C045,东明,115.0525**,35.1790**,山东省东明县体育委员会,3
GC2000000014,华北、中南区域网,区域网,,,103,C046,延津,114.1037**,35.1053**,河南省延津县小潭乡文岩村,3
GC2000000014,华北、中南区域网,区域网,,,103,C047,焦作,113.1235**,35.1679**,河南省焦作市解放区狮涧村,3
GC2000000014,华北、中南区域网,区域网,,,103,C049,商丘,115.3778**,34.2689**,河南省商丘市71315部队,3
GC2000000014,华北、中南区域网,区域网,,,103,C050,开封,114.2121**,34.4539**,河南开封南郊乡大李庄魁庄村,3
GC2000000014,华北、中南区域网,区域网,,,103,C052,洛阳,112.2464**,34.4233**,河南省洛阳市邙山镇中沟村,3
GC2000000014,华北、中南区域网,区域网,,,103,C053,许昌,113.5178**,34.0185**,河南省许昌市半截河乡焦庄,3
GC2000000014,华北、中南区域网,区域网,,,103,C055,嵩县,112.0258**,34.0767**,河南省嵩县何村乡谢岭村,3
GC2000000014,华北、中南区域网,区域网,,,103,C056,汝南,114.2092**,33.0132**,河南省汝南县园艺场,3
GC2000000014,华北、中南区域网,区域网,,,103,C057,南召,112.2691**,33.2975**,河南省南召县城郊乡竹园沟村,4
GC2000000014,华北、中南区域网,区域网,,,103,C058,阜阳,115.4750**,32.5638**,安徽省阜阳市颖泉区阜阳工业园区,4
GC2000000014,华北、中南区域网,区域网,,,103,C059,泌阳,113.1893**,32.4564**,河南省泌阳县花园乡孟庄大队,4
GC2000000014,华北、中南区域网,区域网,,,103,C060,西峡,111.2845**,33.1652**,河南省西峡县五里桥乡大沟口,4
GC2000000014,华北、中南区域网,区域网,,,103,C061,金寨,115.5259**,31.4187**,安徽省金寨县梅山镇梅江街道办事处,4
GC2000000014,华北、中南区域网,区域网,,,103,C062,信阳,114.0413**,32.0555**,河南省信阳市五星乡,4
GC2000000014,华北、中南区域网,区域网,,,103,C063,新野,112.2118**,32.3206**,河南省新野县城郊乡团结村,4
GC2000000014,华北、中南区域网,区域网,,,103,C064,红安,114.3898**,31.1563**,湖北红安县杏花乡陡步河村,4
GC2000000014,华北、中南区域网,区域网,,,103,C065,随州,113.2097**,31.4194**,湖北随州市南郊区白云村四组,4
GC2000000014,华北、中南区域网,区域网,,,103,C301,前磨头,115.2817**,37.4713**,前磨头镇北花盆村,4
GC2000000014,华北、中南区域网,区域网,,,103,C302,辛集,115.1443**,37.5423**,月耳营村,4
GC2000000014,华北、中南区域网,区域网,,,103,C303,北苏,114.5176**,38.0990**,北苏镇大名庄村,4
GC2000000014,华北、中南区域网,区域网,,,103,C304,西荣,112.3741**,37.4201**,社管处西荣村,4
GC2000000014,华北、中南区域网,区域网,,,103,C305,王村,112.4232**,37.3842**,郭家堡乡王村,4
GC2000000014,华北、中南区域网,区域网,,,103,C306,余吾,112.4818**,36.2204**,余吾镇岳底村,4
GC2000000014,华北、中南区域网,区域网,,,103,C307,什贴,112.5127**,37.4995**,什贴镇,5
GC2000000014,华北、中南区域网,区域网,,,103,C308,西岭,113.0986**,36.0862**,贾掌镇西岭村,5
GC2000000014,华北、中南区域网,区域网,,,103,C309,横岭,113.2325**,36.3590**,洪井乡横岭村,5
